Label,response
Cards Against/For South Africa,Golden Showers.
Cards Against/For South Africa,Grandma.
Cards Against/For South Africa,Grave robbing.
Cards Against/For South Africa,Guys who don't call.
Cards Against/For South Africa,Half-assed foreplay.
Cards Against/For South Africa,Harry Potter erotica.
Cards Against/For South Africa,Heartwarming orphans.
Cards Against/For South Africa,Helen Zille being harried by a swarm of Indian Mynah birds.
Cards Against/For South Africa,Highveld Thunderstorms.
Cards Against/For South Africa,His Royal Highness King Goodwill Zwelithini kaBhekuzulu.
Cards Against/For South Africa,Homeless people.
Cards Against/For South Africa,Hope.
Cards Against/For South Africa,Hormone injections.
Cards Against/For South Africa,Horrifying laser tattoo removal accidents.
Cards Against/For South Africa,Horse meat.
Cards Against/For South Africa,Hot cheese.
Cards Against/For South Africa,Hot people.
Cards Against/For South Africa,Inappropriate yodeling.
Cards Against/For South Africa,Incest.
Cards Against/For South Africa,Informal settlement real estate agent.
Cards Against/For South Africa,Italians.
Cards Against/For South Africa,Jack Parow
Cards Against/For South Africa,Jacob Zuma giving the money back
Cards Against/For South Africa,Jan can Riebeeck.
Cards Against/For South Africa,Jewish Mafia.
Cards Against/For South Africa,Julius Malema
Cards Against/For South Africa,Julius Malema talking dirty.
Cards Against/For South Africa,Justin Bieber.
Cards Against/For South Africa,Kids with Cancer.
Cards Against/For South Africa,Lactation.
Cards Against/For South Africa,Lance Armstrong's missing testicle.
Cards Against/For South Africa,Landmines.
Cards Against/For South Africa,Laying an egg.
Cards Against/For South Africa,Leaving an awkward voicemail.
Cards Against/For South Africa,Leon Schuster candid camera prank.
Cards Against/For South Africa,Leprosy.
Cards Against/For South Africa,Lockjaw.
Cards Against/For South Africa,Loose lips.
Cards Against/For South Africa,Lumberjack fantasies.
Cards Against/For South Africa,Making a pouty face.
Cards Against/For South Africa,Malva Pudding.
Cards Against/For South Africa,Man meat.
Cards Against/For South Africa,Mandoza.
Cards Against/For South Africa,Masturbation.
Cards Against/For South Africa,Mathatma Ghandi.
Cards Against/For South Africa,Men.
Cards Against/For South Africa,Menstruation.
Cards Against/For South Africa,Miriam Makeba.
Cards Against/For South Africa,Morgan Freeman's voice.
Cards Against/For South Africa,Mouth herpes.
Cards Against/For South Africa,Mullets.
Cards Against/For South Africa,Multiple stab wounds.
Cards Against/For South Africa,Mutually-assured destruction.
Cards Against/For South Africa,My collection of high-tech sex toys.
Cards Against/For South Africa,My genitals.
Cards Against/For South Africa,My humps.
Cards Against/For South Africa,My inner demons.
Cards Against/For South Africa,My relationship status.
Cards Against/For South Africa,My Soul.
Cards Against/For South Africa,My vagina.
Cards Against/For South Africa,Nataniel.
Cards Against/For South Africa,Natural male enhancement.
Cards Against/For South Africa,Nazis.
Cards Against/For South Africa,Necrophilia.
Cards Against/For South Africa,Nipple blades.
Cards Against/For South Africa,Nocturnal emissions.
Cards Against/For South Africa,Not reciprocating oral sex.
Cards Against/For South Africa,Obesity.
Cards Against/For South Africa,Oestrogen.
Cards Against/For South Africa,Old people smell.
Cards Against/For South Africa,Opposable thumbs.
Cards Against/For South Africa,Ostriches.
Cards Against/For South Africa,Overcompensation.
Cards Against/For South Africa,Paedophiles.
Cards Against/For South Africa,Panda sex.
Cards Against/For South Africa,Passable Transvestites.
Cards Against/For South Africa,Passing a kidney stone.
Cards Against/For South Africa,Passive-aggressive Post-it® notes.
Cards Against/For South Africa,Patricia de Lille's arms.
Cards Against/For South Africa,Penis Envy.
Cards Against/For South Africa,Phoning Telkom support and expecting the call to be no longer than 5 minutes.
Cards Against/For South Africa,Picking up girls at the abortion clinic.
Cards Against/For South Africa,Pictures of boobs.
Cards Against/For South Africa,Police brutality.
Cards Against/For South Africa,Pooping back and forth. Forever.
Cards Against/For South Africa,Poor life choices.
Cards Against/For South Africa,Poor people.
Cards Against/For South Africa,Poorly-times racist jokes.
Cards Against/For South Africa,Porn stars.
Cards Against/For South Africa,Potholes.
Cards Against/For South Africa,Powerful thighs.
Cards Against/For South Africa,Prancing.
Cards Against/For South Africa,Praying the gay away.
Cards Against/For South Africa,Preteens.
Cards Against/For South Africa,Pretending to care.
Cards Against/For South Africa,Public ridicule.
Cards Against/For South Africa,Pulling out.
Cards Against/For South Africa,Puppies!
Cards Against/For South Africa,Racially-biased employment equity questions.
Cards Against/For South Africa,Racism.
Cards Against/For South Africa,Racist Undertones.
Cards Against/For South Africa,Raping and pillaging.
Cards Against/For South Africa,Re-gifting.
Cards Against/For South Africa,Repression.
Cards Against/For South Africa,Riaan cruywagen.
Cards Against/For South Africa,Riding in a mini-van taxi.
Cards Against/For South Africa,Riding off into the sunset.
Cards Against/For South Africa,Ritalin®.
Cards Against/For South Africa,Rugby Players.
Cards Against/For South Africa,Same-sex ice dancing.
Cards Against/For South Africa,Science.
Cards Against/For South Africa,Scrubbing under the folds.
Cards Against/For South Africa,Seduction.
Cards Against/For South Africa,Self-loathing.
Cards Against/For South Africa,Sexting.
Cards Against/For South Africa,Sexual tension.
Cards Against/For South Africa,Shaka Zulu.
Cards Against/For South Africa,Shapeshifters.
Cards Against/For South Africa,Sharing Needles.
Cards Against/For South Africa,Sharlto Copley.
Cards Against/For South Africa,Slavery.
Cards Against/For South Africa,Sniffing glue.
Cards Against/For South Africa,Soiling oneself.
Cards Against/For South Africa,Soup that is too hot.
Cards Against/For South Africa,Speaking eleven official languages of South Africa.
Cards Against/For South Africa,Spectacular abs.
Cards Against/For South Africa,Sperm whales.
Cards Against/For South Africa,Spicy braai broodjie.
Cards Against/For South Africa,Spontaneous human combustion.
Cards Against/For South Africa,Stifiling a giggle at the mention of Diepkloof and Tietiesbaai.
Cards Against/For South Africa,Stranger danger.
Cards Against/For South Africa,Super self-confidence
Cards Against/For South Africa,Surprise sex!
Cards Against/For South Africa,Switching to Proudly South African.
Cards Against/For South Africa,Taking off your shirt.
Cards Against/For South Africa,Tasteful sideboob.
Cards Against/For South Africa,Team building activities.
Cards Against/For South Africa,Teenage pregnancy.
Cards Against/For South Africa,Tellytubbies.
Cards Against/For South Africa,Tentacle Porn.
Cards Against/For South Africa,Testicular torsion.
Cards Against/For South Africa,The ANC.
Cards Against/For South Africa,The big bang.
Cards Against/For South Africa,The Blue Bulls rugby team.
Cards Against/For South Africa,The Boers
Cards Against/For South Africa,The Cape Coloureds.
Cards Against/For South Africa,The class divide.
Cards Against/For South Africa,The clitoris.
Cards Against/For South Africa,The EFF
Cards Against/For South Africa,The forbidden fruit.
Cards Against/For South Africa,The Force.
Cards Against/For South Africa,The gays.
Cards Against/For South Africa,The Groot Trek
Cards Against/For South Africa,The Hamburglar.
Cards Against/For South Africa,The hardworking Nigerian.
Cards Against/For South Africa,The Helen Zille seal of approval.
Cards Against/For South Africa,The Holy Bible.
Cards Against/For South Africa,The homosexual agenda.
Cards Against/For South Africa,The Jews.
Cards Against/For South Africa,The little engine that could.
Cards Against/For South Africa,The long walk to freedom.
Cards Against/For South Africa,The Make-A-Wish® foundation.
Cards Against/For South Africa,The Marikana Massacre.
Cards Against/For South Africa,The milk man.
Cards Against/For South Africa,The miracle of childbirth.
Cards Against/For South Africa,The Oros man.
Cards Against/For South Africa,The Placenta.
Cards Against/For South Africa,The Pope.
Cards Against/For South Africa,The profoundly handicapped.
Cards Against/For South Africa,The rapture.
Cards Against/For South Africa,The terrorists.
Cards Against/For South Africa,The true meaning of Christmas.
Cards Against/For South Africa,The violation of our most basic human rights
Cards Against/For South Africa,The white minority
Cards Against/For South Africa,Third base.
Cards Against/For South Africa,Tokeloshe
Cards Against/For South Africa,Too much hair gel.
Cards Against/For South Africa,Toyi-toying.
Cards Against/For South Africa,Trevor Noah
Cards Against/For South Africa,Tsotsis wielding non-traditional weapons.
Cards Against/For South Africa,Unfathomable stupidity.
Cards Against/For South Africa,Uppercuts.
Cards Against/For South Africa,Vehicular manslaughter.
Cards Against/For South Africa,Viagra®
Cards Against/For South Africa,Vigilante justice.
Cards Against/For South Africa,Vigorous jazz hands.
Cards Against/For South Africa,Waking up half-naked in a Makro™ parking lot
Cards Against/For South Africa,Wearing underwear inside-out to avoid laundry.
Cards Against/For South Africa,Whipping it out.
Cards Against/For South Africa,White People
Cards Against/For South Africa,White Privilege.
Cards Against/For South Africa,Wiating 'til marriage.
Cards Against/For South Africa,Wifely duties.
Cards Against/For South Africa,Winking at old people.
Cards Against/For South Africa,Winnie Madikizela Mandela
Cards Against/For South Africa,Wiping her butt.
Cards Against/For South Africa,Woman's suffrage.
Cards Against/For South Africa,Women in yoghurt commercials.
Cards Against/For South Africa,Women in yogurt commercials.
Cards Against/For South Africa,Woolies Heat-n-Eat.
Cards Against/For South Africa,World peace.
Cards Against/For South Africa,Yeast.
Cards Against/For South Africa,Yogi-sip.
Cards Against/For South Africa,Zulus.
