Label,response
CAH: Green Box Expansion,It being too late to stop having sex with a horse.
CAH: Green Box Expansion,Jazz.
CAH: Green Box Expansion,Just now finding out about the Armenian Genocide.
CAH: Green Box Expansion,Late-stage dementia.
CAH: Green Box Expansion,Libertarians.
CAH: Green Box Expansion,Making out and stuff.
CAH: Green Box Expansion,Math.
CAH: Green Box Expansion,Menopause.
CAH: Green Box Expansion,Mental illness.
CAH: Green Box Expansion,Microaggressions.
CAH: Green Box Expansion,Misogyny.
CAH: Green Box Expansion,Mixing M&Ms and Skittles like some kind of psychopath.
CAH: Green Box Expansion,Mommy and daddy fighting all the time.
CAH: Green Box Expansion,Moon people.
CAH: Green Box Expansion,Munchin’ puss.
CAH: Green Box Expansion,My brother’s hot friends.
CAH: Green Box Expansion,My dog dying.
CAH: Green Box Expansion,My huge penis and substantial fortune.
CAH: Green Box Expansion,Objectifying women.
CAH: Green Box Expansion,One of them big-city Jew lawyers.
CAH: Green Box Expansion,One of those “blow jobs” I’ve been hearing so much about.
CAH: Green Box Expansion,Onions.
CAH: Green Box Expansion,Opening your mouth to talk and a big penis flops out.
CAH: Green Box Expansion,Our baby.
CAH: Green Box Expansion,Out-of-control teenage blowjob parties.
CAH: Green Box Expansion,Overthrowing the democratically-elected government of Chile.
CAH: Green Box Expansion,Participating.
CAH: Green Box Expansion,Period poops.
CAH: Green Box Expansion,Picking up a glass of water and taking a sip and being the president.
CAH: Green Box Expansion,Playing my asshole like a trumpet.
CAH: Green Box Expansion,Plowing that ass like a New England corn farmer.
CAH: Green Box Expansion,Political correctness.
CAH: Green Box Expansion,Pooping in a leotard and hoping no one notices.
CAH: Green Box Expansion,Pooping in the potty.
CAH: Green Box Expansion,Prematurely ejaculating like a total loser.
CAH: Green Box Expansion,Pretending to be one of the guys but actually being the spider god.
CAH: Green Box Expansion,Putting more black people in jail.
CAH: Green Box Expansion,Quacking like a duck in lieu of a cogent argument.
CAH: Green Box Expansion,Quinoa.
CAH: Green Box Expansion,Raising three kids on minimum wage.
CAH: Green Box Expansion,Reaching an age where barbecue chips are better than sex.
CAH: Green Box Expansion,Regurgitating a half-digested sparrow.
CAH: Green Box Expansion,Restoring Germany to its former glory.
CAH: Green Box Expansion,Rock-hard tits and a huge vagina.
CAH: Green Box Expansion,Rolling so hard.
CAH: Green Box Expansion,Rubbing my bush all over your bald head.
CAH: Green Box Expansion,Salsa Night at Dave’s Cantina.
CAH: Green Box Expansion,Seizing control of the means of production.
CAH: Green Box Expansion,Self-identifying as a DJ.
CAH: Green Box Expansion,Showering praise upon the Sultan’s hideous daughters.
CAH: Green Box Expansion,Showing all the boys my pussy.
CAH: Green Box Expansion,Slamming a dunk.
CAH: Green Box Expansion,Smashing my balls at the moment of climax.
CAH: Green Box Expansion,Some of that good dick.
CAH: Green Box Expansion,Some real spicy shrimps.
CAH: Green Box Expansion,Starting a shitty podcast.
CAH: Green Box Expansion,Straight blazin’ 24/7.
CAH: Green Box Expansion,Sucking each other’s penises for hours on end.
CAH: Green Box Expansion,Sudden and unwanted slam poetry.
CAH: Green Box Expansion,Systems and policies designed to preserve centuries-old power structures.
CAH: Green Box Expansion,Tables.
CAH: Green Box Expansion,Taking the form of a falcon.
CAH: Green Box Expansion,Tender chunks of all-white-meat chicken.
CAH: Green Box Expansion,That chicken from Popeyes. ®
CAH: Green Box Expansion,The amount of baby carrots I can fit up my ass.
CAH: Green Box Expansion,The body of a 46-year-old man.
CAH: Green Box Expansion,The bond between a woman and her horse.
CAH: Green Box Expansion,The clown that followed me home from the grocery store.
CAH: Green Box Expansion,The fear and hatred in men’s hearts.
CAH: Green Box Expansion,The feeling of going to McDonald’s as a 6-year-old.
CAH: Green Box Expansion,The flaming wreckage of the International Space Station.
CAH: Green Box Expansion,The full force of the American military.
CAH: Green Box Expansion,The full-blown marginalization of ugly people.
CAH: Green Box Expansion,The government.
CAH: Green Box Expansion,The graceful path of an autumn leaf as it falls to its earthen cradle.
CAH: Green Box Expansion,The hottest MILF in Dallas.
CAH: Green Box Expansion,The LGBT community.
CAH: Green Box Expansion,The lived experience of African Americans.
CAH: Green Box Expansion,The mysterious fog rolling into town.
CAH: Green Box Expansion,The ol’ penis-in-the-popcorn surprise.
CAH: Green Box Expansion,The Rwandan Genocide.
CAH: Green Box Expansion,The secret to truly resilient hair.
CAH: Green Box Expansion,The wind.
CAH: Green Box Expansion,Thinking about what eating even is.
CAH: Green Box Expansion,Three hours of nonstop penetration.
CAH: Green Box Expansion,Trees.
CAH: Green Box Expansion,Turning 32.
CAH: Green Box Expansion,Twenty bucks.
CAH: Green Box Expansion,Twenty cheerleaders laughing at your tiny penis.
CAH: Green Box Expansion,Twisting my cock and balls into a balloon poodle.
CAH: Green Box Expansion,Two beautiful pig sisters.
CAH: Green Box Expansion,Two shitty kids and a garbage husband.
CAH: Green Box Expansion,Waking up inside of a tornado.
CAH: Green Box Expansion,Watching a hot person eat.
CAH: Green Box Expansion,Watching you die.
CAH: Green Box Expansion,Water.
CAH: Green Box Expansion,When the big truck goes “Toot! Toot!”
CAH: Green Box Expansion,Who really did 9/11.
CAH: Green Box Expansion,Whomsoever let the dogs out.
CAH: Green Box Expansion,Whooping your ass at Mario Kart.
CAH: Green Box Expansion,Working so hard to have muscles and then having them.
CAH: Green Box Expansion,You.
