Label,response
Charlie Foxtrot,Misunderstanding a speech and starting a genocide.
Charlie Foxtrot,MRE Date Night.
Charlie Foxtrot,MURICA!
Charlie Foxtrot,My sexual attraction to mashed potatoes.
Charlie Foxtrot,Nancies.
Charlie Foxtrot,NCO neglect.
Charlie Foxtrot,Needing a wheelbarrow to cart around your massive testicles.
Charlie Foxtrot,Nobody caring that you are airborne qualified.
Charlie Foxtrot,Officers who make the simplest shit hard AF.
Charlie Foxtrot,Painting racing stripes on the new tank.
Charlie Foxtrot,Passing out at the mere thought of live fire.
Charlie Foxtrot,PCSing to an even bigger shithole than the one where you are currently stationed.
Charlie Foxtrot,Positive pregnancy tests for sale in Fort Bragg.
Charlie Foxtrot,Powerlifting to the Backstreet Boys.
Charlie Foxtrot,PowerPoint Rangers.
Charlie Foxtrot,Pretending to be a dragon.
Charlie Foxtrot,Private Handler.
Charlie Foxtrot,Reenacting Cvil War battles with "Black Lives Matter" activists.
Charlie Foxtrot,Referring to the Marine Corps Ball as prom.
Charlie Foxtrot,Replacing the soap in the bathroom dispenser with human semen.
Charlie Foxtrot,Replacing the term "Battle Buddy" with "Warrior Companion."
Charlie Foxtrot,Roid Rage.
Charlie Foxtrot,Settling disputes over the South China Sea with a heated game of tiddlywinks.
Charlie Foxtrot,Several Fleshlights.
Charlie Foxtrot,Sheep a.k.a ISIS sex slaves.
Charlie Foxtrot,Shitting out 3 days of MRES.
Charlie Foxtrot,Shut your mouth and get in line!
Charlie Foxtrot,Spiking the punch at a company-sponsored picnic.
Charlie Foxtrot,Stabbing yourself to hit on the hot nurse at the field hospital.
Charlie Foxtrot,Stealing a rival company's guidon.
Charlie Foxtrot,Stolen valor around the holiday season.
Charlie Foxtrot,Stomping out a crotch fire.
Charlie Foxtrot,Strangling a hooker with a PT belt.
Charlie Foxtrot,Suicide Awareness Training.
Charlie Foxtrot,Taking a date to the PX food court in a sad attempt to get laid.
Charlie Foxtrot,Taking a shit while you are being observed during a drug test.
Charlie Foxtrot,Taking commands from the Situation Room.
Charlie Foxtrot,Tattooing a rank to your body.
Charlie Foxtrot,That one friend in your group who isn't quite right in the head.
Charlie Foxtrot,The 1st SGT straight lifting you!
Charlie Foxtrot,The ability known as "retardation."
Charlie Foxtrot,The Battle of the Bulge.
Charlie Foxtrot,The face when you make when PTSD is triggering.
Charlie Foxtrot,The knife hand.
Charlie Foxtrot,The many uses of PT belts.
Charlie Foxtrot,The new generation of sissy bitches.
Charlie Foxtrot,The notion that greed is good.
Charlie Foxtrot,The payday loan shop right outside of base.
Charlie Foxtrot,The Sergeant Major's 15-year-old daughter with massive tits.
Charlie Foxtrot,The sexual thrill of terrorism.
Charlie Foxtrot,The sneaking suspicion you're in the wrong place.
Charlie Foxtrot,The sound of motherfucking FREEDOM!
Charlie Foxtrot,The Soviet gulag.
Charlie Foxtrot,Those pussies that don't eat bacon.
Charlie Foxtrot,Threatening to skull fuck a new recruit.
Charlie Foxtrot,Three cans of chew and six 24 oz. energy drinks.
Charlie Foxtrot,Throwing hundreds of thousands of dollars at simple problems.
Charlie Foxtrot,Training soldiers not to marry prostitutes in an attempt to lower divorce rates.
Charlie Foxtrot,Two bottles of whiskey and a key to the armory.
Charlie Foxtrot,Unraveling 550 reels to look busy for a significant amount of time.
Charlie Foxtrot,Unrelenting drone attacks for freedom.
Charlie Foxtrot,Using a prosthetic limb as a weapon during the drunken brawl.
Charlie Foxtrot,Using a reflective PT belt to tuck in your boner.
Charlie Foxtrot,Using an insurgent to fill a pothole.
Charlie Foxtrot,Using castration as a form of birth control.
Charlie Foxtrot,Using every part of the animal.
Charlie Foxtrot,Using the Grindr app as a method to find recruits.
Charlie Foxtrot,Using your boner as a compass.
Charlie Foxtrot,Using your GI Bill to pay for culinary school.
Charlie Foxtrot,Vets who don't give a shit.
Charlie Foxtrot,Walking around without a PT belt.
Charlie Foxtrot,Way too much hummus.
Charlie Foxtrot,Wearing your BDUs in public in order to get things for free.
Charlie Foxtrot,Willy Wonka's war crimes against America.
Charlie Foxtrot,Wishing the South has won the war.
Charlie Foxtrot,Women in the Infantry.
Charlie Foxtrot,Yelling "CONTACT" as you empty a full magazine.
Charlie Foxtrot,YOU CAN'T HANDLE THE TRUTH!!
Charlie Foxtrot,Your brother impregnating your wife while you are deployed.
