Label,response
Carbs of the Huge Manatee: General Expansion 1,The dumpster behind the supermarket.
Carbs of the Huge Manatee: General Expansion 1,The Fox News Team.
Carbs of the Huge Manatee: General Expansion 1,The gayest straight man you know.
Carbs of the Huge Manatee: General Expansion 1,The horrifying realization that Jesus wasn't white. Or capitalist. Or American.
Carbs of the Huge Manatee: General Expansion 1,The hunched posture teenage girls get from texting all the time.
Carbs of the Huge Manatee: General Expansion 1,The NuvaRing™.* 
Carbs of the Huge Manatee: General Expansion 1,The world's angriest ginger.
Carbs of the Huge Manatee: General Expansion 1,Tonight's special – Stuffed avocado.
Carbs of the Huge Manatee: General Expansion 1,Tori Amos' new album.
Carbs of the Huge Manatee: General Expansion 1,Turtle sex.
Carbs of the Huge Manatee: General Expansion 1,Unbelievably hot smart women.
Carbs of the Huge Manatee: General Expansion 1,Volleyball shorts.
Carbs of the Huge Manatee: General Expansion 1,Wearing jeans so you don't have to shave.
Carbs of the Huge Manatee: General Expansion 1,Wiccan prayer in school.
Carbs of the Huge Manatee: General Expansion 1,You and your best friend simultaneously flashing the hand signal for “abortion” at the first sound of a baby crying.* 
Carbs of the Huge Manatee: General Expansion 1,Your asshole inner voice.
