Label,response
CAH Base Set,100% Pure New Zealand.
Cards Against Profanity,12-hour Netflix marathons
Voter's Choice: The Fourth Expansion,"12,000 ants."
Dick,"144,000 lbs. of cheese"
Carbs of the Huge Manatee: General Expansion 3,15 wild badgers living in my trousers.
Charlie Foxtrot,16 years of service and my pay still sucks.
The Game Without Decency,172 thumbtacks
Cads About Maternity - A game for bad mommies,18 books on how to fail as a parent
KinderPerfect (Commercial Set),1am drink requests
Personally Incorrect,1st Degree Murder
KinderPerfect (Commercial Set),1st grade social calendars
Cards Against Profanity,1st place in the talent show
Disgruntled Decks: Marine Corps/Jarhead Edition,1st Sgt's second ex-wife.
Pigs Against Profanity: Volume 1,2 girls 1 cockroach
CAH Base Set,2 Girls 1 Cup.
Babies vs. Parents,2.5 kids.
Cows Grilling Hamburgers - Patty Pack #1,2% Milk
Kiwis Against Morality,20 fuckin whacks…
Kiwis Versus Morality,20 fuckin whacks…
Clones Attack Hilarity #1,20 pieces of sweet Chicken McNugget goodness.
Cads About Maternity - A game for bad mommies,20 years of paid maternity leave
Kids Against Maturity,"20,000 Leagues Under the Sea™"
Evil Apples,200 lusty seamen on shore for just one night
2014 Holiday Pack,200 years of slavery.
Cards Against/For South Africa,20g of street tik
Hilarious!,20g of Street tik.
Trumped UpCards: Many Sides  Expansion Pack,23-star Sheriff David Clarke.
CAH: First Expansion,24-hour media coverage.
CAH: Red Box Expansion,24-hour media coverage.
House of Cards Pack,25 shitty jokes about House of Cards.
Kiwis Against Morality,27 tonnes of 1080 pellets
Kiwis Versus Morality,27 tonnets of 1080 pellets
KinderPerfect: A Timeout For Parents (Kickstarter Set),2nd child issues
Hilarious!,3 Dimensional spatial awarness.
Hilarious!,3 egg omelettes.
KinderPerfect (Commercial Set),3 positive pregnancy tests and still not convinced
Pigs Against Profanity: Volume 2,3 veiny Triumphant black dicksTongue punching Donald Trump`s turd tunnel
Crabs Adjust Humidity: Volume 6,3.7 billion women.
Science Pack,3.7 billion years of evolution.
Cakes Athirst Hilarity Volume 1,3.9 billion years of evolution.
Carbs of the Huge Manatee: General Expansion 3,"3/4th ounce of bitters, another 3/4th ounce of bitters, yet another 3/4th ounce of bitters, 3 ounces of orange bitters, 3 ounces of gin in a tall glass over ice. Garnish with an orange slice and tears."
Theatre Pack - CATS Musical Pack,30 grown adults crawling around on all-fours.
Pride Pack,30 shirtless bears emerging from the fog.
The Worst Card Game: Colorado Edition,"300 days of sunshine, 365 days of white people."
Kiwis Versus Morality,33 year old grandmothers in West Auckland
Personally Incorrect,38-Double Ds
Crows Adopt Vulgarity, Vol. 4,380 grams of heroin.
Pigs Against Profanity: Volume 3,39 frozen Vietnamese immigrants.
Disgruntled Decks: Army Edition,3d Cavalry Regiment's drivers training program.
Clones Attack Hilarity #1,3D printed sex toys.
Pigs Against Profanity: Volume 1,4 wraps of heroin
CAH: Blue Box Expansion,40 acres and a mule.
CAH: Fifth Expansion,40 acres and a mule.
CAH Base Set,400 years of colonial atrocities.
CAH: UK Conversion Kit,400 years of colonial atrocities.
Gen Con 2018 Midterm Election Pack,41 million Americans living in poverty.
The Game Without Decency,42 Happy Meal toys
KinderPerfect (Commercial Set),48 hour labor
KinderPerfect: A Timeout For Parents (Kickstarter Set),48 hour labor
Bad Hombres Against Fake News Pack 1,5 de Mayo celebrations.
Trumped UpCards: The World's Biggest Deck*,50 bullets dipped in pig's blood.
Cads Against Adulting,50 dollars' worth of cereal.
CAH Base Set,50 mg of Zoloft daily.
Disgruntled Decks: Navy Edition,50 Shades of Haze Gray.
Carbs of the Huge Manatee - Kink Expansion 1,50 Shades of Off-White.
Knitters Against Swatches First Edition,50 skeins of acrylic yarn.
CAH Base Set,"50,000 volts straight to the nipples."
Hilarious!,500 hours of court-ordered community service.
The Game Without Decency,500 sporks
KinderPerfect (Commercial Set),6 year old with a smartphone
The Game Without Decency,6-inch heels
Carbs of the Huge Manatee - Online Dating Expansion 1,63 new messages saying either “Hay” or “Wanna fuck?”
Cads Against Adulting,64 slices of American cheese.
Personally Incorrect,69ing
Cakes Athirst Hilarity Volume 2,69ing a dirty vagina.
Evil Apples,69ing at the bottom of a Burger King ball pit
Hilarious!,7 Blows with a crowbar on the uppper lip.
KinderPerfect (Commercial Set),"7 shoes, no pairs"
Personally Incorrect - Expansion [Red Box],70 Year Old Prostitute(s)
Cards Against Profanity,70-year-olds who are in better shape than me
PAX Prime 2013,"70,000 gamers sweating and farting inside an airtight steel dome."
Guards Against Insanity, Edition 4,70's bush.
WTF Did You Say?!?,70's porn complete with a hairy bush.
WTF Did You Say?!?,72 virgins and 1 mission.
Crows Adopt Vulgarity, Vol. 4,"72 Virgins, all of whom are babies."
CAH Base Set,72 virgins.
Humanity Hates Trump: Base Set,72 virgins.
CAH Base Set,8 oz. of sweet Mexican black-tar heroin.
Cards and Punishment Vol. Two,"8-year olds, dude."
Cads About Maternity - A game for bad mommies,"8,000 baby blankets"
Cocks Abreast Hostility: Cock Pack One: Just The Tip,8=======D
Humanity Hates the Holidays "Love" Edition,8th Grade and Pregnant.
Dirty Nasty Filthy,9 inch dildo
WTF Did You Say?!?,9/11 was an inside job.
The Worst Card Game: 2016 National Edition,9/11: Forgive and forget.
Cakes Athirst Hilarity Volume 2,9/11.
Trumped UpCards: The World's Biggest Deck*,93-year-old virgin voters.
Cards Against/For South Africa,939 Million 3000 and 60000 members
Hilarious!,939 million 3000 and 60000 members
The Game Without Decency,99 bottles of beer
Disgruntled Decks: Army Edition,"A .50 cal round tearing through 3 torsos, 2 heads, and a hotdog cart."
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A "Get Well Soon!" balloon from Paul Ryan.
Humanity Hates the Holidays "Love" Edition,A "Happy Valentine's Day" Card from AshleyMadison.com.
The Game Without Decency,A "hardly noticeable" herpes sore
Disgruntled Decks: Army Edition,A "high speed" specialist saving the 237th Sapper Co. from a disastrous mixture of live rounds and blanks.
Kiwis Versus Morality,A "not stolen" Holden Commodore
The Game Without Decency,A "personal massager"
Disgruntled Decks: Marine Corps/Jarhead Edition,A "Proud Parent of Cannon Fodder" bumper sticker.
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A "Trump Teens Pedicure Sundae."
The Game Without Decency,A "World's Biggest Asshole" trophy
Carbs of the Huge Manatee - Kink Expansion 1,A “boudoir-style” photoshoot that turns into something else.
Cads About Matrimony,A “business trip.”
Cads About Matrimony Poly Pack,A “business trip.”
Cards Against Humanity Saves America Pack,"A $1,000 check from Cards Against Humanity!"
Skewered And Roasted,a $100 plaid shirt
Cards for the Masses,A $19.99 do it yourself wedding
Disgruntled Decks: Army Edition,"A $2,000 enlistment bonus that definitely wasn't worth it."
Humanity Hates Trump: Expansion Pack 2 - Humanity Hates Hillary, Too,A $20 bill with Harriet Tubman's face on it.
Carps & Angsty Manatee - Volume 1,A $300 banana suit.
Crabs Adjust Humidity: Volume 1,A $50 cup of coffee literally made from cat shit.
Cols Against Kentucky 2,"A $90 million, full-size replica of Noah's Ark."
Science Pack,A 0.7 waist-to-hip ratio.
Clones Attack Hilarity #1,A 10 pount jar of ointment.
Crows Adopt Vulgarity, Vol. 4,A 10-minute shit on company time.
Cards With No Sexuality,A 100-pound teenager who thinks she's fat.
Fun in the Oven,A 103° fever.
Clams Attempt Harmonica, Volume 1,"A 12 inch dick, a dozen roses, and a pick-up truck"
Kiwis Against Morality,A 12 pack of Cody's
Kiwis Versus Morality,A 12 pack of Cody's
Skewered And Roasted,a 12 year old
Absurd Box Expansion,A 12-foot scepter of bone.
WTF Did You Say?!?,"A 15 minute blowjob… No more, no less."
Disgruntled Decks: Army Edition,"A 15-6 investigating the pathetic, plodding death of your career."
Crows Adopt Vulgarity, Vol. 1,A 15-minute time-out in the Naughty Corner.
Trumped UpCards: Many Sides  Expansion Pack,A 15-yard penalty for excessive sue of the First Amendment.
Hilarious!,A 15cm long dick.
Cows Grilling Hamburgers - Patty Pack #1,A 1970's bush.
The Game Without Decency,A 1987 Ford Fiesta
Disgruntled Decks: Air Force Edition,A 2 EPR that was truly deserved.
Cards for the Masses,A 20 piece chicken nugget meal for one person
Carbs of the Huge Manatee - Kink Expansion 1,A 20+ year age gap between you and your partner.
Trumped UpCards: The World's Biggest Deck*,a 24 percent equity stake in reality.
Guards Against Insanity, Edition 1,A 28 week abortion.
Skewered And Roasted,a 3 hour boner
Crabs Adjust Humidity: Volume 6,A 3-1/2 pound shit baby.
The Game Without Decency,A 3-foot tapeworm
Disgruntled Decks: Navy Edition,A 3-hour SECRET flight brief for a 45-minute flight. #WasteMyFuckingTime
KinderPerfect (Commercial Set),A 3-year-old nudist
Carps & Angsty Manatee - Texas Edition,A 30 thousand dollar millionaire.
WTF Did You Say?!?,"A 300 horsepower, turbo charged vibrator."
The Game Without Decency,A 300-lb dresses as Princess Leia
Disgruntled Decks: Coast Guard/Coastie Edition,A 34-hour SAR mission.
Disgruntled Decks: Marine Corps/Jarhead Edition,A 4 lb. turd log splash that causes blue shitter water to coat your ass cheeks.
Clams Attempt Harmonica, Volume 1,A 40 year old scotch and a 10 year old girl
Skewered And Roasted,a 40 year old virgin
Trumped UpCards: The World's Biggest Deck*,A 45 percent tariff on free speech.
Disgruntled Decks: Army Edition,A 48-year-old specialist who enlisted under mysterious circumstances.
Crabs Adjust Humidity: Volume 2,A 5 lb. bag of gummy bears.
Crabs Adjust Humidity: Volume 7,A 5-gallon bucket of used condoms.
The Game Without Decency,A 5-speed shower nozzle
Kiwis Versus Morality,a 50 cent mix from the dairy
Clones Attack Hilarity #2,A 50 Shades of Grey sex party.
Cads About Matrimony,A 50% divorce rate.
Cads About Matrimony Poly Pack,A 50% divorce rate.
CAH : Second Expansion,A 55-gallon drum of lube.
CAH: Red Box Expansion,A 55-gallon drum of lube.
Pride Pack,A 6-hour conversation on gender and queer theory.
Skewered And Roasted,a 6-pack
The Game Without Decency,A 6-pack of Red Bull
The Game Without Decency,A 7-Eleven clerk coming off a three-day shift
The Game Without Decency,A 7-year-old pageant contestant
Knitters Against Swatches First Edition,A 70 y/o woman wearing a neon Stephen West shawl.
Disgruntled Decks: Army Edition,A 70-year-old gut truck driver exchanging snacks for hand jobs.
Depravity,A 70s porn star bush
Words Against Morality: Volume 3,A 8-foot-tall walking carpet.
Disgruntled Decks: Army Edition,A 9 ft tall sergeant major with titanium robot legs.
KinderPerfect: Naughty Expansion Pack,A 9-month denial period
Cats Abiding Horribly: Episode II - A New Low,A 9/11 truther.
Disgruntled Decks: Marine Corps/Jarhead Edition,A 98-year-old WWII Vet who still hates the Japanese.
Pigs Against Profanity: Volume 1,A absurd build up of smegma under the foreskin
Carps & Angsty Manatee - Volume 2,A awkward family dinner.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A babbling idiot.
Rotten Apples: The Tasteless Adult Party Game,A babe in the woods
Bards Dispense Profanity,a baboon's blood
Cads About Maternity - A game for bad mommies,A baby bath shaped like a uterus
Fun in the Oven,A Baby Bjorn.
Babies vs. Parents,A baby carrier.
Cats Abiding Horribly: Episode II - A New Low,A baby daddy.
The Catholic Card Game: Base Deck,"A baby dressed as the Pope,"
Cads About Maternity - A game for bad mommies,A baby in a weiner costume
Cads About Maternity - A game for bad mommies,A baby orangutan
Cards Against Humanity Saves America Pack,A baby panda that just can't keep its eyes open.
Cows Against Hamburgers - Patty Pack #1,A baby pigeon.
Cows Grilling Hamburgers - Patty Pack #1,A baby pigeon.
Cads About Maternity - A game for bad mommies,A baby registry filled with nothing but elaborate bongs
Cads About Maternity - A game for bad mommies,A baby seat for your motorcycle
Cads About Maternity - A game for bad mommies,A baby sling made out of martini glasses
Cads About Maternity - A game for bad mommies,A baby that smokes and plays the ukulele
Babies vs. Parents,A baby.
The Game Without Decency,A baby's soiled diapers
Kiwis Against Morality,A Bach with an empty beer fridge
Kiwis Versus Morality,A bach with an empty beer fridge
CAH: College Pack,A bachelor's degeree in communications.
Crabs Adjust Humidity: Volume 2,A bachelor's degree in communication.
Cads About Maternity - A game for bad mommies,A bachelorette party blackout love child
Depravity,A back alley blow job
Cads About Maternity - A game for bad mommies,A back alley C-section
Trump Bug Out Bag/Post-Trump Pack,A back-alley abortion from a Mexican cyborg doctor.
Depravity,"A back, sack and crack wax"
Skewered And Roasted,a backdoor slider
Rotten Apples: The Tasteless Adult Party Game,A backside grind
Skewered And Roasted,a backstabbing cockblocker
Depravity,A backstreet abortion with a coat hanger and a cooking whisk
Words Against Morality: Volume 4,A bacon cheeseburger.
JadedAid: A Card Game to Save Humanitarians,A bad blood-to-stool ratio
Skewered And Roasted,a bad boob job
Evil Apples,a bad boy who needs a good spanking
Evil Apples,a bad boy who peed all over the house
Not Parent Approved,A bad hair day.
Not Parent Approved,A bad report card.
KinderPerfect: A Timeout For Parents (Kickstarter Set),a bad-ass clown
Disgruntled Decks: Army Edition,"A badass maroon beret that gets all the pussy. How much pussy, bro?!? ALL the pussy!"
Evil Apples,a bag full of cats
Skewered And Roasted,a bag of coke
Personally Incorrect,A Bag of Dicks
Skewered And Roasted,a bag of dicks
Cakes Athirst Hilarity Volume 1,A bag of dicks.
Crabs Adjust Humidity: Volume 5,A bag of doorknobs.
Crazy & Horrible Rabbit - Vol. 1,A bag of doorknobs.
Words Against Morality: Volume 2,A bag of hammers.
CAH Base Set,A bag of magic beans.
Cards Against/For South Africa,A bag of magic beans.
Crabs Adjust Humidity: Volume 5,A bag of pickled socks.
Crazy & Horrible Rabbit - Vol. 1,A bag of pickled socks.
The Game Without Decency,A bag of tainted shrimp
Personally Incorrect - Expansion [Red Box],A Bag Stuffed With Mystery Meat
Skewered And Roasted,a bait and switch
CAH Base Set,A balanced breakfast.
Cards Against/For South Africa,A balanced breakfast.
Hilarious!,A balanced breakfast.
Cocks Abreast Hostility - Cock Pack Two: Fowls Deep,A bald eagle named Small Government.
Disgruntled Decks: Army Edition,A balding sergeant first class with a terrible comb over.
The Game Without Decency,A ball gag
CAH Base Set,"A ball of earwax, semen, and toenail clippings."
Cards and Punishment Vol. Two,A ball pit filled with elephant testicles.
Crabs Adjust Humidity: Volume 3,A ball pit filled with testicles.
Disgruntled Decks: Army Edition,A ball-clinching Swiss seat.
Fun in the Oven,A banana and two cherries.
The Game Without Decency,A banana hammock
Crabs Adjust Humidity: Volume 3,"A banana.  You know, for scale."
KinderPerfect: A Timeout For Parents (Kickstarter Set),A Band-Aid fetish
KinderPerfect (Commercial Set),A Band-Aid obsession
Skewered And Roasted,a bank loan application
Guards Against Insanity, Edition 5,A banter tampon.
Carps & Angsty Manatee - Volume 1,A bar full of guys wearing plaid.
Bards Dispense Profanity,a barber's chair that fits all buttocks
Skewered And Roasted,a barf bucket
Kids Create Absurdity,A barf smoothie
Charlie Foxtrot,A barracks bunny.
Disgruntled Decks: Army Edition,A barracks room covered in layers of black mold.
Personally Incorrect,A Barrel Full of Monkeys
Bards Dispense Profanity,a barren sister
Words Against Morality: Volume 1,A baseball bat vasectomy.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A basement dweller.
Cats Abiding Horribly: Episode II - A New Low,A basic bitch.
Cards and Punishment Vol. Two,A basic white girl.
Clones Attack Hilarity #2,A basket of deplorables.
Absurd Box Expansion,A basketball that screams every time it gets bounced.
CAH: Blue Box Expansion,A bass drop so huge it tears the starry vault asunder to reveal the face of God.
CAH: Sixth Expansion,A bass drop so huge it tears the starry vault asunder to reveal the face of God.
Desert Bus For Hope Pack,A bathroom only for poop.
The Game Without Decency,A bathtub full of cottage cheese
The Worst Card Game: 2016 National Edition,A bathtub full of Jared from Subway's lost fat that he used as lube with underage girls. (I'm sorry.)
Trumped UpCards: The World's Biggest Deck*,A batshit racist butler.
Carps & Angsty Manatee - Volume 2,A battle to the death.
WTF Did You Say?!?,A BBW woman wearing the Confederate Flag as a dress.
CAH: First Expansion,A beached whale.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A beached whale.
Absurd Box Expansion,A bear.
Crabs Adjust Humidity: Volume 1,A beard longer than 12 inches.
Carps & Angsty Manatee - Volume 1,A beard of pubes glued to your face.
Words Against Morality: Volume 4,A bearded clam.
The Game Without Decency,A bearded lady.
The Game Without Decency,A bearskin rug
Vote For Hillary Pack,"A beautiful, ever-expanding circle of inclusivity that will never include Republicans."
Trumped UpCards: The World's Biggest Deck*,A beautifully enlarged prostate.
Trumped UpCards: Alternative Facts Expansion Pack,A beautifully plagiarized Inauguration Cake.
Disgruntled Decks: Navy Edition,A bed bug-infested rack.
Dick,"a bed, a hammock, a hearse, a sentry box, a pulpit, a coach, or any other of those small and snug contrivances in which men temporarily isolate themselves"
Rotten Apples: The Tasteless Adult Party Game,A beer bottle
Skewered And Roasted,a beer snob
Food Pack,A belly full of hard-boiled eggs.
PAX Prime 2015 Food Pack B (Coconut),A belly full of hard-boiled eggs.
Crabs Adjust Humidity: Volume 3,A Benedict Cumberbatch RealDoll™.
Cads About Maternity - A game for bad mommies,A benevolent robot babysitter
Words Against Morality: Volume 1,A Bengay handjob.
Disgruntled Decks: Marine Corps/Jarhead Edition,A Benghazi-themed costume party.
The Game Without Decency,A bent coat hanger
Carbs of the Huge Manatee - Kink Expansion 1,A bi-sexual woman learning blowjob technique from a gay man.
Pride Pack,A big black dick strapped to a frail white body.
CAH Base Set,A big black dick.
CAH: First Expansion,A big black dick.
CAH: Red Box Expansion,A big black dick.
Guards Against Insanity, Edition 1,A big black dildo.
Personally Incorrect,A Big Bottle of Lube
Jew Pack/Chosen People Pack,A big brain full of facts and sadness.
Skewered And Roasted,a big bush
Disgruntled Decks: Air Force Edition,A big empty plane with no seats and a bucket to shit in.
Disgruntled Decks: Air Force Edition,A big fat OPSEC fail.
Skewered And Roasted,a big fat shit
Babies vs. Parents,A big glass of wine.
Absurd Box Expansion,A big hole.
CAH Base Set,A big hoopla about nothing.
Hilarious!,A big hoopla about nothing.
Absurd Box Expansion,A big hot fire that's burning everybody.
Kiwis Versus Morality,A big night in Greymouth with Hopeful Christian
CAH: Green Box Expansion,A big ol’ plate of fettuccini alfredo.
Kiwis Against Morality,A big one on the turps
Kiwis Versus Morality,A big one on the turps
The Game Without Decency,A big-ass knife
CAH: Green Box Expansion,"A big, beautiful mouth packed to the brim with sparkling white teeth."
Absurd Box Expansion,"A big, big, big, and I mean BIG big."
Crows Adopt Vulgarity, Vol. 4,"A big, fat, hairy, homosexual man."
Not Parent Approved,"A big, red wet-looking zit on your nose."
Absurd Box Expansion,"A big, sloppy blowjob from a mean, tired cowboy."
Guards Against Insanity, Edition 3,A bigger bang for your buck.
CAH : Second Expansion,"A bigger, blacker dick."
CAH: Red Box Expansion,"A bigger, blacker dick."
Knitters Against Swatches First Edition,"A bigger, blacker knitting bag."
Disgruntled Decks: Navy Edition,A billion different uniforms and accessories.
Carps & Angsty Manatee - Texas Edition,A bingo hall brawl.
Absurd Box Expansion,A bird that dies.
CAH Base Set,A bird that shits human turds.
Dick,a bird's nest in its crotch
2016 Election Game ,A birther lawsuit.
Crabs Adjust Humidity: Volume 2,A bit o' the ol' slap and tickle.
Kiwis Against Morality,A bit of a dag
Kiwis Versus Morality,A bit of a dag
CAH Base Set,A bit of slap and tickle.
CAH: UK Conversion Kit,A bit of slap and tickle.
Skewered And Roasted,a bitch slap
CAH Base Set,A bitch slap.
PAX 2010 "Oops" Kit,A Bitch Slap.
Clams Attempt Harmonica, Volume 1,"A bitch-slap for that bitch, Susan"
Crabs Adjust Humidity: Volume 2,A bitchin' Camaro.
Personally Incorrect - Expansion 2 [Yellow Box],A Bitchplosion
Charlie Foxtrot,"A bitchy, stuck-up officer's wife."
Cads About Matrimony,A bizarre love octagon.
Cads About Matrimony Poly Pack,A bizarre love octagon.
Jack White Show Pack,A bizarre partnership with Cards Against Humanity.
Crabs Adjust Humidity: Volume 3,A black fly in your chardonnay.
CAH: Green Box Expansion,A black friend.
Crows Adopt Vulgarity, Vol. 2,A black guy in a white neighborhood.
Rotten Apples: The Tasteless Adult Party Game,A black hole
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A Black Lives Matter protestor.
CAH : Third Expansion,"A black male in his early 20s, last seen wearing a hoodie."
Humanity Hates Trump: Base Set,A black man in a cowboy hat.
CAH: Red Box Expansion,A black-owned and operated business.
The Game Without Decency,"A black, mushy banana"
Dick,a black! and crazy!
Crabs Adjust Humidity: Volume 2,A blanket with a hole in it.
Skewered And Roasted,a blatant act of kindness
CAH Base Set,A bleached arsehole.
CAH Base Set,A bleached asshole.
Cards Against/For South Africa,A bleached asshole.
Hilarious!,A bleached asshole.
Guards Against Insanity, Edition 3,A bleeding asshole.
Cards Against Profanity,A blimp advertising hair regrowth
WTF Did You Say?!?,A blind kid throwing hand grenades.
Rotten Apples: The Tasteless Adult Party Game,A blind lip reader
Hidden Compartment Pack,"A blind, quadriplegic AIDS survivor with face cancer and diarrhea."
The Catholic Card Game: Base Deck,A blinged out consecration bracelet.
Disgruntled Decks: Army Edition,A bloated corpse with a great tan.
Not Parent Approved Expansion Pack #1,A block of cheese wearing sunglasses.
The Game Without Decency,A block of government cheese
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,"A blood transfusion from a teen with at least 10,000 Instagram followers."
The Game Without Decency,A blood-soaked onesie
Cats Abiding Horribly: Episode II - A New Low,A bloodthirsty Arab.
Dick,a bloody battle in Affghanistan
Cads About Maternity - A game for bad mommies,A bloody creature popping through your sternum Alien style
Humanity Hates Trump: Base Set,A bloody heap of Trump steaks.
CAH: First Expansion,A bloody pacifier.
CAH: Red Box Expansion,A bloody pacifier.
Blurbs Against Buffalo,"A blow job from Shark Girl, with teeth."
Depravity,A blow job whilst driving
Words Against Morality: Volume 2,"A blow-up sex doll that really likes you, but just wants to be friends."
Evil Apples,a blowjob so powerful that you black out from low oxygen in your brain
Kiwis Against Morality,A blue powerade for the morning after
Kiwis Versus Morality,A blue powerade for the morning after
Crabs Adjust Humidity: Volume 6,A blue waffle.
Evil Apples,a blumpkin
Cards and Punishment Vol. Two,A blumpkin.
Disgruntled Decks: Navy Edition,A Boatswain's punch.
Skewered And Roasted,a bobble head
Bards Dispense Profanity,"a boil, a plague-sore, an embossed carbuncle"
Absurd Box Expansion,A bold red lip.
Disgruntled Decks: Army Edition,A BOLO list identifying 45 white Toyota® pickup trucks.
Bards Dispense Profanity,"a bolt of nothing, shot at nothing"
Crows Adopt Vulgarity, Vol. 4,A bomb that will go off at any second.
